外语,"鼠妈妈抓著鼠儿子的手，飞奔逃避後面穷追的恶猫。就在接近鼠洞口时，恶猫正准备蓄势一扑,势在必得。在这危机当前，千钧一发时，鼠妈回过头"
不要跑到女人那里去睡觉,老跳蚤告诫他的子孙们：“不要跑到女人那里去睡觉！”“可是那里有很暖和啊！”“暖和也不行！一不小心，就会躺在血泊之中的！”
假正经,猫因生活所迫，在狐狸开的夜来香发廊坐台。一日，老鼠来到发廊点名要包夜，猫誓死不从。老鼠大怒道：当初追老子，追得死去活来，现在送上
这都是不识字惹的祸啊,一只公苍蝇落到了捕绳纸上死了，他的妻子飞过来看到上面大大的写着“捕绳纸”三个字后边大哭边说道：“这都是不识字惹的祸啊。呜呜呜。。
公猪的死,公猪与菜猪聊天，菜猪说：“你整天乐此不彼地找母猪配种，你迟早死在母猪的身上。”公猪说：“如果我不愿意去给母猪配种，我就已经早死在
不知情况的兔子,一只狗熊在树林里大便，过来一只兔子，他问兔子：“掉毛吗？”兔子想了想说：“不掉毛！”狗熊抽了口烟又问：“掉毛吗？”兔子看了眼狗熊
对话,苍蝇宝宝：妈妈，为什么我们每顿都得吃人家的便便？苍蝇妈妈：儿子，妈妈跟你说过多少遍了，吃饭的时候不许提这么恶心的东西！
我只属于你一个,"一对麻雀站在树上对方,一只在哭,另一只着急地劝慰:亲爱的,你听我解释,我脚上的环是动物保护协会给我戴的,真的不是结婚戒指,我只属于你一个!"
老子是便衣,一条警犬看到马路上过来一条普通狗，就气势凶凶地跑去质问它：我是警犬，你是什么东西？普通狗不屑一顾地看看它说：蠢货，看清楚点，老子
长颈鹿与狸猫,长颈鹿与狸猫结为夫妇，一年后长颈鹿提出离婚：我再也不要过这种上蹿下跳的日子了！狸猫大怒：离就离！谁见过亲个嘴还得爬树的！
原来还是个母鹰,一次联欢会上。主持人：给你出个三岁小孩都会的！嘉宾1：不，别整三岁的，要整整4岁的。众人说：中国人智商就是不一样！嘉宾2：废话少说，
青牛和黑牛,有一天青牛问：“黑牛你的草是啥味的？”黑牛说：“草莓味。”青牛过去吃了一口说：你骗我。黑牛说：你个傻逼我说的是草没味。
笨蛋，我会从秋千上掉下来的,有一只鹦鹉站在秋千架上，抬起它的左腿，它会说：“你好！”抬起它的右腿，它会说：“再见！”有人问：“让它两条腿全抬起来，它会说什么
屎壳郎的浪漫爱情,“郎，你是我最欣赏的艺术家，只有你才能让我感到生命的圆满。”“翔，我佩服你的坚韧与不屈，不忍再看你受到世人的冷落。”“郎！就让这
母兔子=妇产科医生,"一职员迟到了,经理不满地问:""你怎么迟到了!""职员说:""我妻子为了生孩子,折腾了一宿!""经理信了.过了三个星期职员又以同一理由迟到,经理问:""你妻子"
北极熊来到炎热的城市,北极熊被大灰狼带到了一个炎热的城市，北极熊说：“这里太热，我要回北极。”大灰狼笑道：“我早就为你准备好了，等一下，把你处理好，你
两只蚂蚁的故事,晚上有两只蚂蚁，蚂蚁甲和蚂蚁乙在沙滩散步，走着天气有点变，蚂蚁甲说今天晚上要下雨了，蚂蚁乙看了一下说不会的。蚂蚁甲说要找个地方睡
千万别感冒,出门前，章鱼妈妈反复叮嘱儿子：天气凉了，可千万别感冒啊！切记！小章鱼好奇地问：为什么说得这么严重？妈妈叹了一口气：你爸当年就是因
蟑螂的小孩,蟑螂的小孩：一只蟑螂叫小强，那两只蟑螂在地上滚来滚去叫做甚么？..............强强滚〈台语〉
吹牛皮,那个鸟人不经我老牛家的允许就召开武林盟主大会，让虎崽子抢了先。下次再选，我不消出手，我家牛犊子就弄死他。
蛋碰石头,鹅蛋找鸭蛋比大小，鸭蛋说：“我不和你比，我跟鸡蛋比。”鸡蛋说：“看你美的，我不跟你比，我要跟鹌鹑蛋比。”鹌鹁蛋说：“比什么？鹅蛋
蝴蝶征婚,蝴蝶：本蝴蝶轻盈妩媚，美丽如花。因为自幼喜欢表演艺术，尤其对舞蹈情有独钟，现在百花艺术团任独舞演员。因为前夫被媒体爆出“蝴蝶效应
猪和蜈蚣的烦恼,一天猪在服装店碰到蜈蚣。猪：“hi ，逛商场啊，来买衣服吗？”蜈蚣：“哎，别说了，我来买鞋的。”服务员：“蜈蚣小姐你的三十双鞋。”蜈
小乌鸦和小青蛙,一只小乌鸦喜欢一口小水井里得小青蛙，它就每天向那井里投一块石头，希望井水涨上来！就这样年复一年日复一日！井水终于涨到井口了，可是
我他妈的绊死他,在森林里有个老鼠妹妹跟兔子弟弟有一天老鼠妹妹跟兔子弟弟在散步看到一头大象兔子弟弟吓的跑到树洞里了老鼠妹妹也进去了不过却把腿方在外
新井底之蛙,青蛙坐在井里，老鹰飞落井沿。青蛙：“你从哪里来呀？”老鹰：“我在天上飞行了一百多里，口渴了，找点水喝。”青蛙：“别说大话了！天不
我喜欢安静,蝉问螳螂：“你能做我的女朋友吗？”螳螂道：“对不起，我喜欢安静！”蝉一下子就泄气了：“哼，原来你已经有心上人了！”
掌握一门外语多重要,母老鼠带孩子在外散步，遭到猫的攻击，母老鼠学了几声狗叫将猫吓跑。事后，母老鼠语重心长地说：“学好一门外语是多么重要啊！ ”
跳蚤和蚊子,跳蚤和蚊子看一个胖子光背睡觉，它们都想第一口尝鲜，谁都说服不了谁。蚊子一气，就发出轰炸机的声音向胖子袭击，胖子爬起来赶蚊子，跳蚤
根本就停不下来,咀嚼完的口香糖(炫迈)请用纸包上后再丢，您小小善举可以救小鸟儿一命！您知道吗？随意丢弃嚼过的口香糖，小鸟会误以为是小面包块去吃，然后
都穿上貂了,公鼠怀疑母鼠在外出轨，怒打母鼠。母鼠受不了，钻进柴垛。不一会儿跑出一只黄鼠狼，公鼠怒骂：“还说没和别人扯，都穿上貂了。”
丑小鸭,丑小鸭长的越来越漂亮了，鸭妈妈则非常地担心。这天，鸭妈妈拿来剪刀，要把丑小鸭的翅膀剪掉。丑小鸭不肯，问妈妈：“为什么要剪掉我的翅
她好歹是个空姐,老鼠没女朋友特别郁闷，终于一只蝙蝠答应嫁给他，老鼠十分高兴。别人笑他没眼光，老鼠：你们懂什么，她好歹是个空姐。
俺娘说了,斑马向熊猫求爱多次未果，斑马问熊猫为什么不答应，熊猫说：俺娘说了，纹身的都是流氓！斑马听后十分生气的说：俺娘还说戴墨镜的都是黑社
你们家母鸡起床了吗,天刚蒙蒙亮，公鸡就打鸣叫大家起床了。不远处的鸭子生气地说：“叫什么叫，吵死了，先管好自己家里的事吧！”公鸡不解地问：“我家有什么
动物界的潜规则,森林歌唱比赛中，百灵凭着婉转动听的歌喉最终夺冠，荣膺“森林歌王”的称号。可紧接着，各种各样的流言就传开了，有的说百灵是虎王的外甥
说得太对了,早晨，小熊问妈妈：“妈妈，什么是幸福？”妈妈说：“你出去问问其他人，晚上回来妈妈再告诉你。”小熊出门了，一路上遇到了大象、狐狸、
吃不到葡萄说葡萄酸,饥饿的狐狸看见葡萄架上挂着一串串晶莹剔透的葡萄，口水直流，想要摘下来吃，但又摘不到。看了一会儿，无可奈何地走了，他边走边自己安慰
数绵羊,有一天，一只狼闯入羊群，羊对狼说：“你要吃我们也可以，但是首先你要数清楚我们有多少只，你数对了，我们乖乖让你吃。”狼想还有这种好
二哈，你这是要坑死我的节奏吗？,带哈士奇下小区遛达，迎面走来只金毛，金毛想和二哈玩就拿爪子轻轻的拍了它一下！我也没太在意，谁知二哈当时就躺地上了，四脚朝天！嘴里
难以实现的愿望,楚阳向开车带着全家行驶在乡间小路上，突然，他发现有一只青蛙正在横穿马路。楚阳向赶紧刹住车，走下来，把青蛙放到了路边。青蛙非常感谢
可爱的狐狸,我有一次上山里玩，路上遇到一只狐狸，心血来潮远远冲它大喝一声：“孽畜！还不快快现出原形？！ ”狐狸楞了一下，突然开口说话了：“这本
骗你是狗,母狗对公狗说：“你真的可以给我吃好吃的东西吗？”公狗说：“骗你是狗，不吃拉倒！”
鼠急生智,鼠急生智老鼠被猫追赶，就在最危机的时刻，老鼠来个急刹车回头大叫几声“汪，汪，汪”居然把猫吓跑了。老鼠一抹满头的大汗庆幸的说：“看
悲催的毛驴,毛驴再也不拉磨了，一天到晚就围着磨子吱吱啊啊的响，能有什么出息？主人送了它一副黑色的眼罩，说阳光大戴上这个好去一个很远的地方。毛
哈士奇,家里养了一只哈士奇，今天喂它狗粮的时候，出于好奇，我随手拿起一块尝了尝，谁知这货深情地看了我一眼后，默默地挪了挪身体，在饭盆边给
你不咬人吧,一位妇人带她的狗去理发。当被告知要40美元时，她十分震惊。“我理发也只要9美元！”她轻蔑地说。“但你不咬人吧？”理发师很快地回答。
香菇真不诚实,西兰花说：“我像一棵小树”；香菇说：“我像把小伞”；核桃说：“我像大脑”；香蕉说：“我们换个话题吧？”
看看人家再看看你,春节后，他家的一头白色母猪发情了。因附近没有公猪，一天，这只母猪“越狱”了。找了几座山也没找到，几个月后，母猪竟带回一群共13头小野
动物过冬,跳蚤：俺有被子盖，觉得每年冬天都是暖冬。真冷了，俺做做跳高，活动一下身体，马上就暖和了。 牛：俺穿着特大号翻毛皮衣，超级耐寒，说实
得意的耗子,“一只耗子悠闲的趴在洞口，看着门口的狗，说：“你这么辛苦工作，还是蜗居着。看看我自己干，都置办了几套房子了。”狗说：“工薪阶层，
螃蟹跳舞,"螃蟹横着回家。老婆问:亲爱的,怎么了?螃蟹哎哟一声:刚刚跳街舞，把腿盘了！"
赢啦！！耶~~(who?),一个红螃蟹和一个黑螃蟹比赛跑，谁会赢？？呵呵没牙掉啦？前面掉太多了吧呵呵，不要边喝水边看哦！小心吐出来~~答案是~~：黑螃蟹，因为红的
叫的特权,一批服役军士在操场上排队等候令人生畏的长官前来检查，这位长官养有一只容易激动的小狗，常跟在后面。长官挺直身板昂然大步前行时，小狗
你喝西瓜汁吗,小鸡问狗哥：“你喝西瓜汁吗？”“这寒冬腊月的，哪来的西瓜汁？”“哦，我大姨妈来了。”“滚！真尼玛恶心！”“...从乡下带的大棚西瓜。
鸡精,两只母鸡从一只公鸡身旁走过，其中一只说：“他最近怎么总是无精打采的？”另一只说：“做生意累着了！”第一只母鸡好奇的问：“卖什么？
猪担心的问,“你今年命里吃喝不愁，就算不用工作也会过的很舒适，不过不能出门旅游，只能宅在家里，可以晒太阳，睡觉什么的，但是在年底会有一次大的
蜘蛛和蜜蜂订婚了,"蜘蛛感到很不满意,于是就问它的妈妈:‘为什么要让我娶蜜蜂?’蜘蛛的妈妈说:‘蜜蜂是吵了一点,但人家好歹也是个空姐.’蜘蛛说:‘可是我比较喜"
给我来盘毛毛虫,一只鹦鹉大摇大摆地走进酒吧，飞上吧台。   “嘿，伙计！给我来一盘毛毛虫！鹦鹉嚷道。   “我们这里不卖毛毛虫！“侍者有点生气。
“脏字”,绿豆蝇一家在津津有味地吃饭，小绿豆蝇问蝇妈妈：“妈妈，我们怎么每天只吃粪？”蝇妈妈非常生气，训斥道：“我说过多少遍了，吃饭时不要
偷鞋大盗,小时候曾经训过一条小狗，想让它能捡飞盘，无奈没有合适的道具，于是用鞋子充当，理想很美好，现实很苦恼，因为我成功的培养出一只附近臭
猪朋狗友,猪跟狗是朋友。一天，猪向狗抱怨道：什么鬼天气呀！都热成狗了！ 狗惊讶：你个死猪！开水那么烫你都不怕，你会怕热？
中国酒量,一天，一只中国老鼠，一只美国老鼠，一只法国老鼠准备比酒量，美国老鼠第一个上，喝了几口烈酒，走出去两步就倒地不省鼠事；中国和法国老
 喜欢动物,相亲。   男：你平时都喜欢些什么?   女：我喜欢动物。   男：那都喜欢些什么动物?   女：布加迪威龙，悍马，路虎，捷豹，宝马，甲
爱BT的鹦鹉(爆笑),小x又去逛鸟市。发现一只鹦鹉标价3元钱。   于是他就问卖主：您这只鹦鹉怎么这么便宜呀？   卖主：我这只鹦鹉笨！妈的我教了它好长时间
